quote_date,240020_Nav,519069_Nav,460005_Nav,161005_Nav,166005_Nav,163412_Nav,002001_Nav
2014-10-08,1.6590,1.9810,1.8128,3.5258,1.4060,1.8980,3.7620
2014-09-30,1.6180,1.9530,1.7859,3.5075,1.3930,1.8750,3.7500
2014-09-29,1.6100,1.9510,1.7830,3.4929,1.3830,1.8320,3.7460
2014-09-26,1.6020,1.9390,1.7732,3.4725,1.3760,1.8190,3.7400
2014-09-25,1.6000,1.9450,1.7693,3.4677,1.3700,1.8050,3.7360
2014-09-24,1.6120,1.9510,1.7769,3.4698,1.3710,1.8000,3.7390
2014-09-23,1.6020,1.9310,1.7663,3.4546,1.3540,1.7900,3.7290
2014-09-22,1.5950,1.9180,1.7536,3.4417,1.3410,1.7450,3.7190
2014-09-19,1.6060,1.9480,1.7611,3.4545,1.3600,1.7570,3.7330
2014-09-18,1.5960,1.9320,1.7438,3.4359,1.3510,1.7400,3.7260
2014-09-17,1.5750,1.9190,1.7321,3.4276,1.3430,1.7220,3.7190
2014-09-16,1.5650,1.9150,1.7286,3.4217,1.3320,1.7170,3.7180
2014-09-15,1.6040,1.9550,1.7735,3.4668,1.3730,1.7870,3.7470
2014-09-12,1.5970,1.9510,1.7634,3.4653,1.3590,1.7870,3.7430
2014-09-11,1.5890,1.9360,1.7541,3.4430,1.3450,1.7790,3.7400
2014-09-10,1.5870,1.9420,1.7552,3.4459,1.3480,1.7890,3.7450
2014-09-09,1.5860,1.9460,1.7500,3.4466,1.3410,1.7810,3.7470
2014-09-05,1.5770,1.9510,1.7467,3.4449,1.3340,1.7700,3.7440
2014-09-04,1.5730,1.9470,1.7482,3.4408,1.3260,1.7730,3.7360
2014-09-03,1.5690,1.9350,1.7450,3.4340,1.3150,1.7500,3.7330
2014-09-02,1.5670,1.9220,1.7408,3.4228,1.3040,1.7310,3.7240
2014-09-01,1.5610,1.9080,1.7276,3.4132,1.2890,1.7210,3.7150
2014-08-29,1.5420,1.8930,1.7030,3.4014,1.2710,1.6950,3.7030
2014-08-28,1.5290,1.8790,1.6940,3.3875,1.2600,1.6820,3.6920
2014-08-27,1.5390,1.8950,1.7009,3.3962,1.2680,1.6980,3.6940
2014-08-26,1.5420,1.8920,1.6945,3.3894,1.2600,1.6780,3.6910
2014-08-25,1.5630,1.9050,1.7104,3.4087,1.2830,1.7160,3.7020
2014-08-22,1.5670,1.9170,1.7276,3.4162,1.2900,1.7260,3.7090
2014-08-21,1.5570,1.9060,1.7219,3.4121,1.2810,1.7190,3.7070
2014-08-20,1.5580,1.9070,1.7100,3.4152,1.2790,1.7110,3.7100
2014-08-19,1.5610,1.9150,1.7163,3.4159,1.2840,1.7340,3.7100
2014-08-18,1.5630,1.9150,1.7053,3.4069,1.2810,1.7190,3.7080
2014-08-15,1.5450,1.9060,1.6800,3.3966,1.2650,1.6650,3.6990
2014-08-14,1.5330,1.8920,1.6569,3.3900,1.2540,1.6530,3.6920
2014-08-13,1.5410,1.9080,1.6566,3.3989,1.2580,1.6610,3.6960
2014-08-12,1.5440,1.9080,1.6647,3.3891,1.2570,1.6830,3.6990
2014-08-11,1.5470,1.9060,1.6587,3.3861,1.2520,1.6780,3.7010
2014-08-08,1.5310,1.8870,1.6432,3.3722,1.2360,1.6660,3.6880
2014-08-07,1.5290,1.8860,1.6362,3.3654,1.2240,1.6530,3.6810
2014-08-06,1.5380,1.8970,1.6394,3.3769,1.2330,1.6550,3.6930
2014-08-05,1.5350,1.9080,1.6356,3.3707,1.2240,1.6420,3.6950
2014-08-04,1.5320,1.9100,1.6300,3.3676,1.2170,1.6110,3.6920
2014-08-01,1.5260,1.8940,1.6196,3.3399,1.2030,1.6020,3.6820
2014-07-31,1.5200,1.9100,1.6330,3.3542,1.2140,1.6380,3.6850
2014-07-30,1.5190,1.8990,1.6309,3.3402,1.2050,1.6310,3.6750
2014-07-29,1.5080,1.9060,1.6286,3.3381,1.1980,1.6180,3.6690
2014-07-28,1.5000,1.8880,1.6159,3.3361,1.1880,1.6040,3.6600
2014-07-25,1.4820,1.8620,1.5964,3.3187,1.1730,1.5840,3.6440
2014-07-24,1.4750,1.8570,1.5911,3.3126,1.1650,1.5730,3.6380
2014-07-23,1.4890,1.8380,1.5990,3.2879,1.1670,1.5840,3.6360
2014-07-22,1.5130,1.8430,1.6170,3.2893,1.1770,1.6310,3.6450
2014-07-21,1.5010,1.8280,1.6054,3.2755,1.1640,1.6060,3.6350
2014-07-18,1.5000,1.8210,1.6038,3.2744,1.1670,1.5930,3.6250
2014-07-17,1.5040,1.8090,1.6061,3.2678,1.1690,1.5940,3.6210
2014-07-16,1.5060,1.8170,1.6112,3.2758,1.1720,1.6060,3.6320
2014-07-15,1.5220,1.8230,1.6241,3.2816,1.1830,1.6460,3.6420
2014-07-14,1.5290,1.8240,1.6305,3.2860,1.1900,1.6660,3.6400
2014-07-11,1.5220,1.8080,1.6208,3.2707,1.1780,1.6760,3.6300
2014-07-10,1.5240,1.7990,1.6184,3.2611,1.1670,1.7040,3.6300
2014-07-09,1.5250,1.8080,1.6290,3.2671,1.1670,1.7260,3.6370
2014-07-08,1.5410,1.8270,1.6483,3.2895,1.1800,1.7590,3.6530
2014-07-07,1.5300,1.8270,1.6417,3.2813,1.1710,1.7320,3.6490
2014-07-04,1.5420,1.8210,1.6511,3.2855,1.1740,1.7550,3.6540
2014-07-03,1.5530,1.8210,1.6509,3.2841,1.1730,1.7750,3.6530
2014-07-02,1.5330,1.8100,1.6556,3.2693,1.1630,1.7710,3.6480
2014-07-01,1.5150,1.8100,1.6514,3.2666,1.1540,1.7630,3.6470
2014-06-30,1.5110,1.8140,1.6529,3.2650,1.1490,1.7410,3.6450
2014-06-27,1.5010,1.8070,1.6437,3.2561,1.1360,1.7250,3.6400
2014-06-26,1.4990,1.8030,1.6385,3.2527,1.1290,1.7200,3.6390
2014-06-25,1.4800,1.7880,1.6183,3.2430,1.1140,1.6960,3.6270
2014-06-24,1.4870,1.7930,1.6265,3.2503,1.1200,1.7140,3.6290
2014-06-23,1.4740,1.7850,1.6197,3.2429,1.1140,1.6980,3.6230
2014-06-20,1.4640,1.7790,1.6041,3.2324,1.1030,1.6580,3.6170
2014-06-19,1.4550,1.7700,1.5953,3.2250,1.0950,1.6490,3.6130
2014-06-18,1.4770,1.7850,1.6206,3.2438,1.1250,1.6950,3.6300
2014-06-17,1.4820,1.7930,1.6308,3.2561,1.1330,1.7050,3.6370
2014-06-16,1.4980,1.8060,1.6410,3.2684,1.1390,1.7290,3.6450
2014-06-13,1.5000,1.8030,1.6321,3.2696,1.1340,1.7210,3.6410
2014-06-12,1.4920,1.7900,1.6215,3.2544,1.1220,1.6940,3.6330
2014-06-11,1.4970,1.7880,1.6259,3.2584,1.1250,1.6970,3.6330
2014-06-10,1.4870,1.7870,1.6209,3.2509,1.1190,1.6710,3.6260
2014-06-09,1.4820,1.7720,1.6039,3.2356,1.1040,1.6410,3.6170
2014-06-06,1.4890,1.7790,1.6168,3.2361,1.1090,1.6660,3.6220
2014-06-05,1.4850,1.7800,1.6144,3.2391,1.1120,1.6660,3.6270
2014-06-04,1.4730,1.7720,1.5974,3.2245,1.0990,1.6300,3.6140
2014-06-03,1.4800,1.7820,1.6032,3.2393,1.1060,1.6380,3.6170
2014-05-30,1.4770,1.7820,1.5951,3.2415,1.1080,1.6380,3.6250
2014-05-29,1.4810,1.7800,1.5888,3.2393,1.1040,1.6270,3.6270
2014-05-28,1.4860,1.7850,1.6054,3.2483,1.1160,1.6310,3.6350
2014-05-27,1.4690,1.7700,1.5917,3.2321,1.0990,1.5930,3.6230
2014-05-26,1.4740,1.7740,1.5960,3.2358,1.1000,1.6140,3.6290
2014-05-23,1.4470,1.7660,1.5848,3.2321,1.0880,1.6130,3.6190
2014-05-22,1.4340,1.7570,1.5747,3.2142,1.0750,1.5790,3.6090
2014-05-21,1.4280,1.7570,1.5653,3.2081,1.0760,1.5560,3.6040
2014-05-20,1.4140,1.7500,1.5550,3.1958,1.0650,1.5460,3.5970
2014-05-19,1.4080,1.7470,1.5498,3.1950,1.0610,1.5160,3.5960
2014-05-16,1.4190,1.7590,1.5564,3.2059,1.0640,1.5100,3.6060
2014-05-15,1.4320,1.7600,1.5713,3.2098,1.0700,1.5370,3.6140
2014-05-14,1.4470,1.7770,1.5855,3.2257,1.0870,1.5630,3.6260
2014-05-13,1.4430,1.7730,1.5871,3.2192,1.0880,1.5620,3.6300
2014-05-12,1.4450,1.7740,1.5876,3.2186,1.0890,1.5680,3.6260
2014-05-09,1.4340,1.7540,1.5695,3.2039,1.0660,1.5610,3.6150
2014-05-08,1.4490,1.7620,1.5791,3.2136,1.0770,1.5960,3.6200
2014-05-07,1.4550,1.7660,1.5861,3.2181,1.0810,1.6030,3.6250
2014-05-06,1.4700,1.7820,1.6108,3.2310,1.0980,1.6360,3.6420
2014-05-05,1.4580,1.7780,1.6004,3.2235,1.0940,1.6230,3.6370
2014-04-30,1.4470,1.7760,1.5869,3.2249,1.0830,1.5940,3.6290
2014-04-29,1.4340,1.7700,1.5697,3.2180,1.0720,1.5910,3.6170
2014-04-28,1.4210,1.7560,1.5503,3.2038,1.0590,1.5800,3.6020
2014-04-25,1.4550,1.7870,1.5712,3.2268,1.0870,1.6150,3.6210
2014-04-24,1.4730,1.7990,1.5907,3.2471,1.1050,1.6480,3.6390
2014-04-23,1.4840,1.8040,1.6054,3.2527,1.1130,1.6580,3.6410
2014-04-22,1.4930,1.8130,1.6153,3.2526,1.1160,1.6790,3.6460
2014-04-21,1.5110,1.8130,1.6272,3.2566,1.1270,1.7270,3.6560
2014-04-18,1.5220,1.8230,1.6409,3.2741,1.1400,1.7620,3.6680
2014-04-17,1.5160,1.8190,1.6368,3.2757,1.1350,1.7590,3.6670
2014-04-16,1.5190,1.8230,1.6322,3.2820,1.1310,1.7560,3.6690
2014-04-15,1.5240,1.8200,1.6338,3.2793,1.1320,1.7770,3.6720
2014-04-14,1.5250,1.8360,1.6441,3.2966,1.1380,1.7580,3.6820
2014-04-11,1.5180,1.8310,1.6349,3.2966,1.1310,1.7850,3.6760
2014-04-10,1.5210,1.8350,1.6437,3.2997,1.1350,1.8150,3.6750
2014-04-09,1.5170,1.8300,1.6387,3.2980,1.1290,1.8020,3.6700
2014-04-08,1.5030,1.8250,1.6236,3.2972,1.1190,1.7890,3.6620
2014-04-04,1.4950,1.8060,1.6114,3.2839,1.1100,1.8030,3.6470
2014-04-03,1.4810,1.7920,1.5919,3.2709,1.0950,1.7800,3.6340
2014-04-02,1.4890,1.7910,1.5896,3.2768,1.0920,1.7660,3.6340
2014-04-01,1.5020,1.7820,1.6014,3.2782,1.1010,1.8080,3.6440
2014-03-31,1.4900,1.7700,1.5823,3.2576,1.0850,1.7640,3.6330
2014-03-28,1.4880,1.7700,1.5934,3.2570,1.0910,1.7580,3.6340
2014-03-27,1.5270,1.7760,1.6198,3.2698,1.1160,1.8290,3.6510
2014-03-26,1.5440,1.7870,1.6521,3.2939,1.1370,1.8890,3.6700
2014-03-25,1.5260,1.7840,1.6341,3.2864,1.1320,1.8680,3.6610
2014-03-24,1.5340,1.7950,1.6301,3.2967,1.1350,1.8860,3.6570
2014-03-21,1.5460,1.7900,1.6352,3.2916,1.1360,1.8770,3.6660
2014-03-20,1.5450,1.7560,1.6244,3.2628,1.1170,1.8700,3.6560
2014-03-19,1.5770,1.7710,1.6733,3.2845,1.1470,1.9240,3.6820
2014-03-18,1.5840,1.7850,1.6932,3.2996,1.1540,1.9300,3.7020
2014-03-17,1.5800,1.7900,1.6886,3.2945,1.1500,1.9130,3.6990
2014-03-14,1.5500,1.7720,1.6661,3.2780,1.1280,1.8790,3.6870
2014-03-13,1.5620,1.7700,1.6651,3.2865,1.1320,1.8770,3.6910
2014-03-12,1.5430,1.7590,1.6423,3.2650,1.1190,1.8030,3.6730
2014-03-11,1.5360,1.7630,1.6342,3.2582,1.1260,1.8210,3.6730
2014-03-10,1.5320,1.7500,1.6293,3.2555,1.1290,1.8360,3.6730
2014-03-07,1.5620,1.7790,1.6700,3.2924,1.1640,1.8920,3.6910
2014-03-06,1.5470,1.7820,1.6708,3.2972,1.1650,1.8990,3.6880
2014-03-05,1.5580,1.7680,1.6704,3.2937,1.1660,1.9230,3.6950
2014-03-04,1.5750,1.7790,1.6758,3.3048,1.1680,1.9120,3.7030
2014-03-03,1.5810,1.7810,1.6865,3.3031,1.1750,1.8920,3.7130
2014-02-28,1.5630,1.7630,1.6719,3.2910,1.1550,1.8540,3.6990
2014-02-27,1.5560,1.7520,1.6524,3.2696,1.1420,1.8210,3.6850
2014-02-26,1.5900,1.7790,1.6932,3.2958,1.1640,1.8930,3.7010
2014-02-25,1.5850,1.7750,1.7055,3.2835,1.1670,1.9040,3.6990
2014-02-24,1.6220,1.8120,1.7521,3.3259,1.2120,1.9870,3.7290
2014-02-21,1.6100,1.8310,1.7494,3.3495,1.2130,1.9420,3.7330
2014-02-20,1.6100,1.8390,1.7533,3.3644,1.2140,1.9460,3.7400
2014-02-19,1.6300,1.8530,1.7689,3.3725,1.2340,1.9450,3.7440
2014-02-18,1.6220,1.8490,1.7651,3.3670,1.2350,1.9480,3.7490
2014-02-17,1.6180,1.8590,1.7698,3.3852,1.2360,1.9860,3.7530
2014-02-14,1.5980,1.8380,1.7567,3.3697,1.2140,1.9150,3.7400
2014-02-13,1.5770,1.8200,1.7385,3.3454,1.1930,1.8570,3.7270
2014-02-12,1.6010,1.8340,1.7657,3.3667,1.2160,1.9280,3.7480
2014-02-11,1.5970,1.8280,1.7705,3.3532,1.1950,1.9070,3.7450
2014-02-10,1.5970,1.8300,1.7867,3.3504,1.1830,1.8850,3.7510
2014-02-07,1.5690,1.7990,1.7678,3.3181,1.1540,1.8520,3.7150
2014-01-30,1.5580,1.7870,1.7536,3.3077,1.1360,1.7910,3.7020
2014-01-29,1.5560,1.8000,1.7521,3.3168,1.1390,1.7710,3.7080
2014-01-28,1.5400,1.7990,1.7420,3.2999,1.1240,1.6640,3.7010
2014-01-27,1.5410,1.8030,1.7503,3.3026,1.1280,1.6680,3.7120
2014-01-24,1.5490,1.8130,1.7660,3.3214,1.1300,1.6720,3.7220
2014-01-23,1.5300,1.7960,1.7618,3.3034,1.1120,1.6340,3.7160
2014-01-22,1.5260,1.7880,1.7424,3.2978,1.1030,1.5820,3.7060
2014-01-21,1.5120,1.7590,1.7188,3.2579,1.0800,1.5310,3.6810
2014-01-20,1.5070,1.7450,1.6930,3.2415,1.0680,1.4920,3.6720
2014-01-17,1.5110,1.7560,1.7140,3.2613,1.0770,1.5240,3.6880
2014-01-16,1.5230,1.7750,1.7283,3.2818,1.0890,1.5230,3.7010
2014-01-15,1.5260,1.7760,1.7385,3.2882,1.0910,1.5350,3.7040
2014-01-14,1.5110,1.7730,1.7267,3.2795,1.0830,1.4880,3.6920
2014-01-13,1.4900,1.7540,1.7125,3.2581,1.0650,1.4850,3.6790
2014-01-10,1.4820,1.7630,1.7093,3.2624,1.0700,1.5010,3.6850
2014-01-09,1.5060,1.7800,1.7343,3.2797,1.0880,1.5010,3.6900
2014-01-08,1.5170,1.7910,1.7454,3.2963,1.1050,1.4870,3.7080
2014-01-07,1.4980,1.7890,1.7239,3.2906,1.0960,1.4620,3.6940
2014-01-06,1.4800,1.7820,1.7130,3.2761,1.0910,1.4310,3.6800
2014-01-03,1.5010,1.8120,1.7293,3.3147,1.1150,1.4400,3.6970
2014-01-02,1.5020,1.8170,1.7248,3.3162,1.1220,1.4160,3.7010
2013-12-31,1.4860,1.8110,1.7160,3.3098,1.1130,1.3970,3.7050
2013-12-30,1.4810,1.8000,1.7111,3.3006,1.1090,1.4010,3.7010
2013-12-27,1.4780,1.7970,1.7075,3.2899,1.1040,1.3830,3.7010
2013-12-26,1.4670,1.7770,1.6988,3.2676,1.0860,1.3610,3.6860
2013-12-25,1.4710,1.8000,1.7091,3.2842,1.1060,1.3700,3.6960
2013-12-24,1.4670,1.7870,1.6968,3.2616,1.0900,1.3220,3.6860
2013-12-23,1.4690,1.7760,1.6853,3.2588,1.0790,1.3080,3.6830
2013-12-20,1.4400,1.7690,1.6864,3.2531,1.0730,1.3200,3.6840
2013-12-19,1.4420,1.7880,1.6897,3.2756,1.0870,1.3170,3.6900
2013-12-18,1.4420,1.8030,1.6942,3.2954,1.0910,1.3300,3.6980
2013-12-17,1.4390,1.8040,1.7000,3.2928,1.0920,1.3450,3.6970
2013-12-16,1.4300,1.8090,1.7063,3.3039,1.1000,1.3650,3.7080
2013-12-13,1.4460,1.8220,1.7165,3.3279,1.1170,1.3690,3.7170
2013-12-12,1.4470,1.8160,1.7194,3.3217,1.1150,1.3760,3.7150
2013-12-11,1.4340,1.8080,1.7017,3.3140,1.1080,1.3390,3.7100
2013-12-10,1.4410,1.8190,1.6984,3.3289,1.1170,1.3310,3.7170
2013-12-09,1.4510,1.8130,1.7015,3.3146,1.1170,1.3340,3.7200
2013-12-06,1.4450,1.8110,1.6873,3.2985,1.1050,1.3120,3.7150
2013-12-05,1.4480,1.8190,1.6866,3.3089,1.1080,1.3130,3.7210
2013-12-04,1.4530,1.8280,1.7046,3.3143,1.1170,1.3350,3.7280
2013-12-03,1.4450,1.8100,1.7113,3.2953,1.1060,1.3480,3.7120
2013-12-02,1.4270,1.7920,1.7052,3.2676,1.0830,1.3620,3.6960
2013-11-29,1.4770,1.8250,1.7526,3.3257,1.1250,1.4620,3.7310
2013-11-28,1.4590,1.8200,1.7388,3.3122,1.1150,1.4360,3.7260
2013-11-27,1.4500,1.8040,1.7282,3.2906,1.1010,1.4470,3.7110
2013-11-26,1.4430,1.7920,1.6974,3.2759,1.0900,1.4060,3.6960
2013-11-25,1.4390,1.7920,1.7043,3.2795,1.0870,1.4190,3.6950
2013-11-22,1.4360,1.7990,1.7040,3.2859,1.0870,1.4250,3.7010
2013-11-21,1.4430,1.8040,1.7109,3.2932,1.0870,1.4110,3.7110
2013-11-20,1.4530,1.8120,1.7148,3.2984,1.0950,1.3860,3.7180
2013-11-19,1.4500,1.8120,1.7144,3.2946,1.0910,1.3830,3.7130
2013-11-18,1.4550,1.8240,1.7108,3.2979,1.0920,1.3590,3.7220
2013-11-15,1.4470,1.7900,1.6948,3.2521,1.0680,1.3310,3.7020
2013-11-14,1.4290,1.7700,1.6840,3.2255,1.0490,1.3070,3.6840
2013-11-13,1.4060,1.7680,1.6620,3.2108,1.0370,1.2580,3.6620
2013-11-12,1.4280,1.7890,1.6770,3.2375,1.0520,1.2700,3.6830
2013-11-11,1.4080,1.7780,1.6700,3.2266,1.0450,1.2560,3.6750
2013-11-08,1.3730,1.7700,1.6659,3.2221,1.0370,1.2660,3.6610
2013-11-07,1.3920,1.7910,1.6656,3.2407,1.0490,1.2620,3.6750
2013-11-06,1.4150,1.8050,1.6736,3.2663,1.0630,1.2770,3.6930
2013-11-05,1.4380,1.8220,1.6887,3.2965,1.0730,1.3060,3.7070
2013-11-04,1.4320,1.8190,1.6701,3.2790,1.0640,1.2710,3.6990
2013-11-01,1.4410,1.8170,1.6713,3.2733,1.0640,1.2820,3.6970
2013-10-31,1.4470,1.8100,1.6815,3.2743,1.0610,1.3110,3.7000
2013-10-30,1.4830,1.8220,1.7056,3.2855,1.0700,1.3470,3.7370
2013-10-29,1.4730,1.8040,1.6975,3.2608,1.0520,1.3410,3.7140
2013-10-28,1.4760,1.8060,1.7027,3.2812,1.0590,1.3670,3.7190
2013-10-25,1.4840,1.8120,1.6987,3.2911,1.0650,1.3640,3.7220
2013-10-24,1.5070,1.8320,1.7204,3.3060,1.0800,1.3940,3.7440
2013-10-23,1.5200,1.8450,1.7320,3.3230,1.0850,1.4080,3.7480
2013-10-22,1.5540,1.8610,1.7531,3.3618,1.0980,1.4430,3.7750
2013-10-21,1.5750,1.8790,1.7889,3.3930,1.1060,1.5160,3.7880
2013-10-18,1.5400,1.8550,1.7494,3.3396,1.0860,1.4700,3.7550
2013-10-17,1.5360,1.8500,1.7338,3.3328,1.0830,1.4370,3.7430
2013-10-16,1.5480,1.8580,1.7419,3.3414,1.0850,1.4540,3.7450
2013-10-15,1.5780,1.8920,1.7748,3.3831,1.1070,1.5270,3.7710
2013-10-14,1.5750,1.9000,1.7800,3.3864,1.1090,1.5360,3.7680
2013-10-11,1.5840,1.9010,1.7701,3.3644,1.1030,1.5180,3.7640
2013-10-10,1.5820,1.8790,1.7730,3.3352,1.0820,1.5360,3.7520
2013-10-09,1.6020,1.8940,1.8003,3.3395,1.0900,1.6030,3.7590
2013-10-08,1.5940,1.8920,1.7974,3.3372,1.0790,1.5790,3.7450
2013-09-30,1.5920,1.8680,1.7971,3.3087,1.0660,1.5610,3.7380
2013-09-27,1.5820,1.8620,1.7707,3.2902,1.0600,1.5050,3.7240
2013-09-26,1.5470,1.8640,1.7587,3.2885,1.0580,1.4820,3.7170
2013-09-25,1.5280,1.8830,1.7719,3.3184,1.0740,1.5290,3.7230
2013-09-24,1.5530,1.8950,1.7758,3.2951,1.0820,1.5420,3.7300
2013-09-23,1.5420,1.9090,1.7623,3.2786,1.0940,1.5130,3.7220
2013-09-18,1.5090,1.8920,1.7276,3.2494,1.0810,1.4420,3.6970
2013-09-17,1.4880,1.8930,1.7177,3.2401,1.0810,1.4210,3.6900
2013-09-16,1.5040,1.9210,1.7183,3.2813,1.0980,1.4140,3.7000
2013-09-13,1.4860,1.9230,1.7078,3.2843,1.1000,1.3850,3.6950
2013-09-12,1.4650,1.9240,1.6885,3.2736,1.1020,1.3500,3.6860
2013-09-11,1.4700,1.9160,1.6913,3.2566,1.0970,1.3450,3.6840
2013-09-10,1.4930,1.9220,1.7220,3.2534,1.1010,1.3740,3.6970
2013-09-09,1.5100,1.9110,1.7330,3.2447,1.0980,1.3790,3.6940
2013-09-06,1.5180,1.8790,1.7390,3.2335,1.0750,1.4080,3.6850
2013-09-05,1.5190,1.8790,1.7306,3.2360,1.0690,1.4010,3.6830
2013-09-04,1.5060,1.8720,1.7132,3.2249,1.0710,1.3630,3.6690
2013-09-03,1.5180,1.8740,1.7132,3.2270,1.0760,1.3590,3.6700
2013-09-02,1.4990,1.8490,1.6956,3.2004,1.0610,1.3250,3.6500
2013-08-30,1.4840,1.8450,1.6783,3.1910,1.0570,1.3070,3.6310
2013-08-29,1.5220,1.8560,1.7012,3.2038,1.0650,1.3720,3.6470
2013-08-28,1.5250,1.8590,1.7044,3.2119,1.0700,1.3740,3.6470
2013-08-27,1.5430,1.8800,1.7278,3.2343,1.0860,1.4070,3.6640
2013-08-26,1.5390,1.8750,1.7242,3.2385,1.0810,1.3990,3.6600
2013-08-23,1.5170,1.8500,1.7133,3.2171,1.0630,1.3750,3.6470
2013-08-22,1.5010,1.8510,1.6934,3.2275,1.0680,1.3460,3.6430
2013-08-21,1.4950,1.8460,1.6768,3.2254,1.0650,1.3260,3.6340
2013-08-20,1.4950,1.8550,1.6725,3.2275,1.0670,1.3300,3.6370
2013-08-19,1.5060,1.8600,1.6730,3.2344,1.0750,1.3120,3.6410
2013-08-16,1.4810,1.8390,1.6478,3.2074,1.0580,1.2630,3.6210
2013-08-15,1.5160,1.8550,1.6737,3.2322,1.0700,1.3050,3.6360
2013-08-14,1.5600,1.8820,1.6995,3.2518,1.0840,1.3180,3.6530
2013-08-13,1.5610,1.8870,1.7015,3.2554,1.0870,1.2960,3.6580
2013-08-12,1.5660,1.8780,1.6966,3.2538,1.0780,1.2900,3.6590
2013-08-09,1.5770,1.8560,1.7045,3.2404,1.0580,1.3050,3.6540
2013-08-08,1.5760,1.8500,1.7091,3.2396,1.0580,1.3180,3.6540
2013-08-07,1.5570,1.8480,1.6941,3.2493,1.0570,1.3160,3.6540
2013-08-06,1.5810,1.8480,1.7186,3.2739,1.0620,1.3400,3.6650
2013-08-05,1.5700,1.8450,1.7072,3.2723,1.0540,1.3230,3.6570
2013-08-02,1.5380,1.8220,1.6893,3.2439,1.0380,1.3160,3.6360
2013-08-01,1.5350,1.8080,1.6900,3.2144,1.0350,1.3150,3.6300
2013-07-31,1.4970,1.7720,1.6516,3.1812,1.0090,1.2620,3.6020
2013-07-30,1.4980,1.7670,1.6476,3.1715,1.0010,1.2520,3.6030
2013-07-29,1.5220,1.7700,1.6615,3.1794,1.0020,1.2720,3.6080
2013-07-26,1.5350,1.7950,1.6787,3.2076,1.0220,1.2960,3.6260
2013-07-25,1.5440,1.8000,1.6809,3.2062,1.0250,1.2850,3.6290
2013-07-24,1.5870,1.8130,1.7222,3.2252,1.0380,1.3550,3.6500
2013-07-23,1.5570,1.8210,1.7011,3.2225,1.0400,1.3250,3.6440
2013-07-22,1.5320,1.7910,1.6746,3.1911,1.0120,1.3030,3.6210
2013-07-19,1.4860,1.7840,1.6459,3.1669,1.0030,1.2670,3.6060
